'EmployeeID','Department.ID','HourlyRate','Vehicle','DistanceFromHome','University.ID','TotalWorkingYears','JobInvolvement','Age','BusinessTravel','Education.years','EducationField','Gender','MaritalStatus','NumCompaniesWorked','OverTime','JobRole'
259,2,65,3,1,10,34,2,52,'Travel_Rarely',4,'Life Sciences','Male','Married',0,'No','Manager'
1278,2,37,3,8,5,34,2,55,'Non-Travel',1,'Medical','Male','Divorced',1,'Yes','Healthcare Representative'
1572,2,78,1,2,5,34,2,53,'Travel_Rarely',5,'Technical Degree','Female','Married',0,'No','Manufacturing Director'
1770,2,60,2,2,19,34,2,55,'Travel_Rarely',3,'Medical','Male','Married',8,'No','Research Director'
776,3,31,5,3,11,34,2,52,'Travel_Rarely',4,'Marketing','Male','Married',1,'No','Manager'
1973,1,71,3,26,10,35,4,55,'Travel_Rarely',4,'Human Resources','Male','Married',4,'Yes','Manager'
1472,2,39,1,2,14,35,4,53,'Travel_Rarely',3,'Medical','Male','Single',4,'No','Research Director'
862,3,78,5,7,3,35,2,53,'Travel_Rarely',2,'Marketing','Female','Married',7,'Yes','Sales Executive'
1338,1,99,2,8,17,36,3,56,'Travel_Rarely',4,'Life Sciences','Male','Single',6,'No','Manager'
254,2,61,4,14,19,36,4,55,'Travel_Rarely',4,'Medical','Male','Single',8,'No','Research Director'
1250,2,85,4,3,16,36,3,54,'Travel_Rarely',3,'Life Sciences','Male','Married',3,'No','Research Director'
1665,2,91,1,22,2,36,3,54,'Travel_Rarely',5,'Medical','Female','Married',3,'No','Manager'
532,3,86,3,6,7,36,4,56,'Travel_Frequently',3,'Life Sciences','Female','Married',9,'No','Sales Executive'
1578,3,60,2,26,16,36,2,55,'Travel_Rarely',5,'Marketing','Male','Married',1,'No','Manager'
112,2,49,3,7,3,37,1,56,'Travel_Rarely',3,'Life Sciences','Male','Single',4,'No','Manufacturing Director'
374,2,81,5,1,16,37,3,55,'Travel_Rarely',3,'Medical','Male','Single',0,'Yes','Manager'
597,3,83,5,18,2,37,3,55,'Travel_Rarely',5,'Life Sciences','Female','Single',3,'No','Manager'
1824,3,52,1,2,15,37,3,58,'Non-Travel',3,'Medical','Male','Divorced',4,'No','Manager'
131,3,37,5,10,9,38,3,58,'Travel_Rarely',4,'Medical','Male','Single',0,'No','Sales Executive'
165,2,94,4,23,14,40,3,58,'Travel_Rarely',4,'Medical','Female','Married',1,'No','Healthcare Representative'
825,2,31,5,2,20,40,3,58,'Travel_Rarely',4,'Life Sciences','Male','Single',7,'Yes','Research Director'
